,owner__participant__code,owner__session__code,owner__round_number,name,timestamp,body,owner__gamified,owner__crash_probability,owner__training,current_price,priceIndex,secs_since_round_starts,subsession.tick_frequency,exit_crash,exit_sell,exit_hodl,mindchanges,exit_correct,player.gender,player.age,player.education,FinScore,player.study_major,player.course_financial,player.trading_experience,player.online_trading_experience,player.trading_frequency,player.portfolio_frequency,player.asset_class,player.use_leverage,censoring
482,l1rs6m7t,9pqvaeel,4,Trade_ends,2021-11-10 01:48:05.029507+00:00,"{""currentPrice"": 0, ""priceIndex"": 4, ""secs_since_round_starts"": 8}",True,0.06,False,0,4,8,2.0,1,0,0,0,1,Male,39.0,undergraduate: 3d year,9,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,8
483,2wututnc,9pqvaeel,3,Trade_ends,2021-11-10 01:48:06.588583+00:00,"{""currentPrice"": 18, ""priceIndex"": 6, ""secs_since_round_starts"": 23}",True,0.03,False,18,6,23,3.0,0,1,0,0,1,Male,33.0,undergraduate: 1st year,3,Economics,0.0,1.0,1.0,Daily,Multiple times a day,Stocks,No,1000
484,1y2p685x,9pqvaeel,9,Trade_ends,2021-11-10 01:48:08.687216+00:00,"{""currentPrice"": 0, ""priceIndex"": 14, ""secs_since_round_starts"": 42}",False,0.06,False,0,14,42,3.0,1,0,0,0,1,Male,45.0,master,7,Other,0.0,0.0,1.0,Less than once a month,Monthly,Cryptocurrencies,No,42
485,11b8cunt,9pqvaeel,3,Trade_ends,2021-11-10 01:48:14.698097+00:00,"{""currentPrice"": 35, ""priceIndex"": 25, ""secs_since_round_starts"": 75}",False,0.03,False,35,25,75,3.0,0,0,1,0,1,Female,23.0,undergraduate: 4th year,6,Other,0.0,1.0,1.0,Less than once a month,Weekly,Stocks,Do not know,75
486,ncik57ga,9pqvaeel,2,Trade_ends,2021-11-10 01:48:24.773401+00:00,"{""currentPrice"": 21, ""priceIndex"": 12, ""secs_since_round_starts"": 27}",True,0.03,False,21,12,27,2.0,0,1,0,0,1,Female,21.0,undergraduate: 4th year,10,Finance,1.0,1.0,1.0,Less than once a month,Monthly,Cryptocurrencies,No,1000
487,l1rs6m7t,9pqvaeel,5,Trade_ends,2021-11-10 01:48:30.591556+00:00,"{""currentPrice"": 0, ""priceIndex"": 7, ""secs_since_round_starts"": 21}",True,0.06,False,0,7,21,3.0,1,0,0,0,1,Male,39.0,undergraduate: 3d year,9,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,21
488,2wututnc,9pqvaeel,4,Trade_ends,2021-11-10 01:48:36.791095+00:00,"{""currentPrice"": 0, ""priceIndex"": 10, ""secs_since_round_starts"": 20}",True,0.06,False,0,10,20,2.0,1,0,0,0,1,Male,33.0,undergraduate: 1st year,3,Economics,0.0,1.0,1.0,Daily,Multiple times a day,Stocks,No,20
489,7gobkypf,9pqvaeel,2,Trade_ends,2021-11-10 01:48:43.355121+00:00,"{""currentPrice"": 19, ""priceIndex"": 8, ""secs_since_round_starts"": 19}",False,0.03,False,19,8,19,2.0,0,1,0,0,1,Male,21.0,undergraduate: 3d year,9,Finance,1.0,1.0,1.0,Daily,Daily,Cryptocurrencies,Yes,1000
490,11b8cunt,9pqvaeel,4,Trade_ends,2021-11-10 01:48:45.967415+00:00,"{""currentPrice"": 0, ""priceIndex"": 11, ""secs_since_round_starts"": 22}",False,0.06,False,0,11,22,2.0,1,0,0,0,1,Female,23.0,undergraduate: 4th year,6,Other,0.0,1.0,1.0,Less than once a month,Weekly,Stocks,Do not know,22
491,2wututnc,9pqvaeel,5,Trade_ends,2021-11-10 01:48:49.839840+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 3}",True,0.06,False,0,1,3,3.0,1,0,0,0,1,Male,33.0,undergraduate: 1st year,3,Economics,0.0,1.0,1.0,Daily,Multiple times a day,Stocks,No,3
492,2wututnc,9pqvaeel,6,Trade_ends,2021-11-10 01:49:19.962956+00:00,"{""currentPrice"": 19, ""priceIndex"": 8, ""secs_since_round_starts"": 20}",False,0.03,False,19,8,20,2.0,0,1,0,0,1,Male,33.0,undergraduate: 1st year,3,Economics,0.0,1.0,1.0,Daily,Multiple times a day,Stocks,No,1000
493,l1rs6m7t,9pqvaeel,6,Trade_ends,2021-11-10 01:49:25.279451+00:00,"{""currentPrice"": 35, ""priceIndex"": 25, ""secs_since_round_starts"": 50}",False,0.03,False,35,25,50,2.0,0,0,1,0,1,Male,39.0,undergraduate: 3d year,9,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,50
494,7gobkypf,9pqvaeel,3,Trade_ends,2021-11-10 01:49:26.513578+00:00,"{""currentPrice"": 22, ""priceIndex"": 12, ""secs_since_round_starts"": 38}",False,0.03,False,22,12,38,3.0,0,1,0,0,1,Male,21.0,undergraduate: 3d year,9,Finance,1.0,1.0,1.0,Daily,Daily,Cryptocurrencies,Yes,1000
495,2wututnc,9pqvaeel,7,Trade_ends,2021-11-10 01:49:31.443774+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 3}",False,0.03,False,0,1,3,3.0,1,0,0,0,1,Male,33.0,undergraduate: 1st year,3,Economics,0.0,1.0,1.0,Daily,Multiple times a day,Stocks,No,3
496,ngab0n17,9pqvaeel,2,Trade_ends,2021-11-10 01:49:35.070873+00:00,"{""currentPrice"": 15, ""priceIndex"": 4, ""secs_since_round_starts"": 15}",True,0.03,False,15,4,15,2.0,0,1,0,0,1,Female,19.0,undergraduate: 2nd year,6,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,Do not know,1000
497,l1rs6m7t,9pqvaeel,7,Trade_ends,2021-11-10 01:49:41.983070+00:00,"{""currentPrice"": 0, ""priceIndex"": 4, ""secs_since_round_starts"": 12}",False,0.03,False,0,4,12,3.0,1,0,0,0,1,Male,39.0,undergraduate: 3d year,9,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,12
498,0cfoyoxq,9pqvaeel,2,Trade_ends,2021-11-10 01:49:44.848146+00:00,"{""currentPrice"": 0, ""priceIndex"": 12, ""secs_since_round_starts"": 24}",True,0.03,False,0,12,24,2.0,1,0,0,0,1,Female,24.0,undergraduate: 4th year,3,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,24
499,ncik57ga,9pqvaeel,3,Trade_ends,2021-11-10 01:49:47.534771+00:00,"{""currentPrice"": 0, ""priceIndex"": 22, ""secs_since_round_starts"": 66}",True,0.03,False,0,22,66,3.0,1,0,0,0,1,Female,21.0,undergraduate: 4th year,10,Finance,1.0,1.0,1.0,Less than once a month,Monthly,Cryptocurrencies,No,66
500,ngab0n17,9pqvaeel,3,Trade_ends,2021-11-10 01:49:57.083946+00:00,"{""currentPrice"": 14, ""priceIndex"": 4, ""secs_since_round_starts"": 18}",True,0.03,False,14,4,18,3.0,0,1,0,0,1,Female,19.0,undergraduate: 2nd year,6,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,Do not know,1000
501,2wututnc,9pqvaeel,8,Trade_ends,2021-11-10 01:50:00.668659+00:00,"{""currentPrice"": 18, ""priceIndex"": 8, ""secs_since_round_starts"": 19}",False,0.06,False,18,8,19,2.0,0,1,0,0,1,Male,33.0,undergraduate: 1st year,3,Economics,0.0,1.0,1.0,Daily,Multiple times a day,Stocks,No,1000
502,11b8cunt,9pqvaeel,5,Trade_ends,2021-11-10 01:50:01.722667+00:00,"{""currentPrice"": 35, ""priceIndex"": 22, ""secs_since_round_starts"": 69}",False,0.06,False,35,22,69,3.0,0,1,0,0,1,Female,23.0,undergraduate: 4th year,6,Other,0.0,1.0,1.0,Less than once a month,Weekly,Stocks,Do not know,1000
503,ngab0n17,9pqvaeel,4,Trade_ends,2021-11-10 01:50:03.043853+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",True,0.06,False,0,1,2,2.0,1,0,0,0,1,Female,19.0,undergraduate: 2nd year,6,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,Do not know,2
504,7gobkypf,9pqvaeel,4,Trade_ends,2021-11-10 01:50:04.743694+00:00,"{""currentPrice"": 26, ""priceIndex"": 16, ""secs_since_round_starts"": 34}",False,0.06,False,26,16,34,2.0,0,1,0,0,1,Male,21.0,undergraduate: 3d year,9,Finance,1.0,1.0,1.0,Daily,Daily,Cryptocurrencies,Yes,1000
505,l1rs6m7t,9pqvaeel,8,Trade_ends,2021-11-10 01:50:06.292465+00:00,"{""currentPrice"": 0, ""priceIndex"": 10, ""secs_since_round_starts"": 20}",False,0.06,False,0,10,20,2.0,1,0,0,0,1,Male,39.0,undergraduate: 3d year,9,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,20
506,2wututnc,9pqvaeel,9,Trade_ends,2021-11-10 01:50:15.849117+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 6}",False,0.06,False,0,2,6,3.0,1,0,0,0,1,Male,33.0,undergraduate: 1st year,3,Economics,0.0,1.0,1.0,Daily,Multiple times a day,Stocks,No,6
507,7gobkypf,9pqvaeel,5,Trade_ends,2021-11-10 01:50:17.079197+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 9}",False,0.06,False,0,3,9,3.0,1,0,0,0,1,Male,21.0,undergraduate: 3d year,9,Finance,1.0,1.0,1.0,Daily,Daily,Cryptocurrencies,Yes,9
508,0cfoyoxq,9pqvaeel,3,Trade_ends,2021-11-10 01:50:18.854537+00:00,"{""currentPrice"": 21, ""priceIndex"": 7, ""secs_since_round_starts"": 27}",True,0.03,False,21,7,27,3.0,0,1,0,0,1,Female,24.0,undergraduate: 4th year,3,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
509,ncik57ga,9pqvaeel,4,Trade_ends,2021-11-10 01:50:20.738097+00:00,"{""currentPrice"": 0, ""priceIndex"": 9, ""secs_since_round_starts"": 18}",True,0.06,False,0,9,18,2.0,1,0,0,0,1,Female,21.0,undergraduate: 4th year,10,Finance,1.0,1.0,1.0,Less than once a month,Monthly,Cryptocurrencies,No,18
510,ngab0n17,9pqvaeel,5,Trade_ends,2021-11-10 01:50:25.053632+00:00,"{""currentPrice"": 17, ""priceIndex"": 4, ""secs_since_round_starts"": 14}",True,0.06,False,17,4,14,3.0,0,1,0,0,1,Female,19.0,undergraduate: 2nd year,6,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,Do not know,1000
511,0cfoyoxq,9pqvaeel,4,Trade_ends,2021-11-10 01:50:29.338639+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 6}",True,0.06,False,0,3,6,2.0,1,0,0,0,1,Female,24.0,undergraduate: 4th year,3,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,6
512,ngab0n17,9pqvaeel,6,Trade_ends,2021-11-10 01:50:41.601069+00:00,"{""currentPrice"": 15, ""priceIndex"": 5, ""secs_since_round_starts"": 12}",False,0.03,False,15,5,12,2.0,0,1,0,0,1,Female,19.0,undergraduate: 2nd year,6,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,Do not know,1000
513,l1rs6m7t,9pqvaeel,9,Trade_ends,2021-11-10 01:50:42.171236+00:00,"{""currentPrice"": 20, ""priceIndex"": 10, ""secs_since_round_starts"": 32}",False,0.06,False,20,10,32,3.0,0,1,0,0,1,Male,39.0,undergraduate: 3d year,9,Other,0.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,1000
514,ncik57ga,9pqvaeel,5,Trade_ends,2021-11-10 01:50:42.203411+00:00,"{""currentPrice"": 0, ""priceIndex"": 4, ""secs_since_round_starts"": 12}",True,0.06,False,0,4,12,3.0,1,0,0,0,1,Female,21.0,undergraduate: 4th year,10,Finance,1.0,1.0,1.0,Less than once a month,Monthly,Cryptocurrencies,No,12
515,11b8cunt,9pqvaeel,6,Trade_ends,2021-11-10 01:50:56.039750+00:00,"{""currentPrice"": 37, ""priceIndex"": 25, ""secs_since_round_starts"": 50}",True,0.03,False,37,25,50,2.0,0,0,1,0,1,Female,23.0,undergraduate: 4th year,6,Other,0.0,1.0,1.0,Less than once a month,Weekly,Stocks,Do not know,50
516,ngab0n17,9pqvaeel,7,Trade_ends,2021-11-10 01:50:59.674661+00:00,"{""currentPrice"": 14, ""priceIndex"": 4, ""secs_since_round_starts"": 14}",False,0.03,False,14,4,14,3.0,0,1,0,0,1,Female,19.0,undergraduate: 2nd year,6,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,Do not know,1000
517,ncik57ga,9pqvaeel,6,Trade_ends,2021-11-10 01:51:02.555608+00:00,"{""currentPrice"": 16, ""priceIndex"": 7, ""secs_since_round_starts"": 16}",False,0.03,False,16,7,16,2.0,0,1,0,0,1,Female,21.0,undergraduate: 4th year,10,Finance,1.0,1.0,1.0,Less than once a month,Monthly,Cryptocurrencies,No,1000
518,txfqqvp0,9pqvaeel,2,Trade_ends,2021-11-10 01:51:02.965770+00:00,"{""currentPrice"": 30, ""priceIndex"": 25, ""secs_since_round_starts"": 50}",False,0.03,False,30,25,50,2.0,0,0,1,0,1,Male,22.0,undergraduate: 4th year,8,Other,1.0,1.0,1.0,Daily,Multiple times a day,Stocks,No,50
519,7gobkypf,9pqvaeel,6,Trade_ends,2021-11-10 01:51:08.347814+00:00,"{""currentPrice"": 36, ""priceIndex"": 23, ""secs_since_round_starts"": 47}",True,0.03,False,36,23,47,2.0,0,1,0,0,1,Male,21.0,undergraduate: 3d year,9,Finance,1.0,1.0,1.0,Daily,Daily,Cryptocurrencies,Yes,1000
520,0cfoyoxq,9pqvaeel,5,Trade_ends,2021-11-10 01:51:28.186014+00:00,"{""currentPrice"": 24, ""priceIndex"": 17, ""secs_since_round_starts"": 53}",True,0.06,False,24,17,53,3.0,0,1,0,0,1,Female,24.0,undergraduate: 4th year,3,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
521,11b8cunt,9pqvaeel,7,Trade_ends,2021-11-10 01:51:30.288689+00:00,"{""currentPrice"": 0, ""priceIndex"": 9, ""secs_since_round_starts"": 27}",True,0.03,False,0,9,27,3.0,1,0,0,0,1,Female,23.0,undergraduate: 4th year,6,Other,0.0,1.0,1.0,Less than once a month,Weekly,Stocks,Do not know,27
522,ngab0n17,9pqvaeel,8,Trade_ends,2021-11-10 01:51:31.831045+00:00,"{""currentPrice"": 17, ""priceIndex"": 12, ""secs_since_round_starts"": 28}",False,0.06,False,17,12,28,2.0,0,1,0,1,1,Female,19.0,undergraduate: 2nd year,6,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,Do not know,1000
523,ncik57ga,9pqvaeel,7,Trade_ends,2021-11-10 01:51:38.183072+00:00,"{""currentPrice"": 23, ""priceIndex"": 8, ""secs_since_round_starts"": 31}",False,0.03,False,23,8,31,3.0,0,1,0,0,1,Female,21.0,undergraduate: 4th year,10,Finance,1.0,1.0,1.0,Less than once a month,Monthly,Cryptocurrencies,No,1000
524,ncik57ga,9pqvaeel,8,Trade_ends,2021-11-10 01:51:45.496943+00:00,"{""currentPrice"": 0, ""priceIndex"": 2, ""secs_since_round_starts"": 4}",False,0.06,False,0,2,4,2.0,1,0,0,0,1,Female,21.0,undergraduate: 4th year,10,Finance,1.0,1.0,1.0,Less than once a month,Monthly,Cryptocurrencies,No,4
525,ngab0n17,9pqvaeel,9,Trade_ends,2021-11-10 01:51:55.699103+00:00,"{""currentPrice"": 18, ""priceIndex"": 6, ""secs_since_round_starts"": 20}",False,0.06,False,18,6,20,3.0,0,1,0,0,1,Female,19.0,undergraduate: 2nd year,6,Other,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,Do not know,1000
526,ncik57ga,9pqvaeel,9,Trade_ends,2021-11-10 01:52:00.511717+00:00,"{""currentPrice"": 14, ""priceIndex"": 3, ""secs_since_round_starts"": 11}",False,0.06,False,14,3,11,3.0,0,1,0,0,1,Female,21.0,undergraduate: 4th year,10,Finance,1.0,1.0,1.0,Less than once a month,Monthly,Cryptocurrencies,No,1000
527,0cfoyoxq,9pqvaeel,6,Trade_ends,2021-11-10 01:52:01.083752+00:00,"{""currentPrice"": 20, ""priceIndex"": 13, ""secs_since_round_starts"": 28}",False,0.03,False,20,13,28,2.0,0,1,0,0,1,Female,24.0,undergraduate: 4th year,3,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
528,txfqqvp0,9pqvaeel,3,Trade_ends,2021-11-10 01:52:25.961308+00:00,"{""currentPrice"": 39, ""priceIndex"": 25, ""secs_since_round_starts"": 75}",False,0.03,False,39,25,75,3.0,0,0,1,0,1,Male,22.0,undergraduate: 4th year,8,Other,1.0,1.0,1.0,Daily,Multiple times a day,Stocks,No,75
529,7gobkypf,9pqvaeel,7,Trade_ends,2021-11-10 01:52:26.695241+00:00,"{""currentPrice"": 31, ""priceIndex"": 25, ""secs_since_round_starts"": 75}",True,0.03,False,31,25,75,3.0,0,0,1,0,1,Male,21.0,undergraduate: 3d year,9,Finance,1.0,1.0,1.0,Daily,Daily,Cryptocurrencies,Yes,75
530,11b8cunt,9pqvaeel,8,Trade_ends,2021-11-10 01:52:26.841103+00:00,"{""currentPrice"": 35, ""priceIndex"": 25, ""secs_since_round_starts"": 50}",True,0.06,False,35,25,50,2.0,0,0,1,0,1,Female,23.0,undergraduate: 4th year,6,Other,0.0,1.0,1.0,Less than once a month,Weekly,Stocks,Do not know,50
531,h0ihztzw,9pqvaeel,2,Trade_ends,2021-11-10 01:52:38.840444+00:00,"{""currentPrice"": 34, ""priceIndex"": 19, ""secs_since_round_starts"": 46}",False,0.03,False,34,19,46,2.0,0,1,0,1,1,Female,39.0,undergraduate: 4th year,9,Other,0.0,0.0,1.0,Less than once a month,Less than once a month,Stocks,No,1000
532,txfqqvp0,9pqvaeel,4,Trade_ends,2021-11-10 01:52:42.171483+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 10}",False,0.06,False,0,5,10,2.0,1,0,0,0,1,Male,22.0,undergraduate: 4th year,8,Other,1.0,1.0,1.0,Daily,Multiple times a day,Stocks,No,10
533,7gobkypf,9pqvaeel,8,Trade_ends,2021-11-10 01:52:43.925121+00:00,"{""currentPrice"": 0, ""priceIndex"": 6, ""secs_since_round_starts"": 12}",True,0.06,False,0,6,12,2.0,1,0,0,0,1,Male,21.0,undergraduate: 3d year,9,Finance,1.0,1.0,1.0,Daily,Daily,Cryptocurrencies,Yes,12
534,6j77ez91,9pqvaeel,2,Trade_ends,2021-11-10 01:52:45.770665+00:00,"{""currentPrice"": 0, ""priceIndex"": 16, ""secs_since_round_starts"": 32}",False,0.03,False,0,16,32,2.0,1,0,0,0,1,Male,21.0,undergraduate: 4th year,9,Other,0.0,1.0,1.0,Less than once a month,Weekly,Stocks,No,32
535,6j77ez91,9pqvaeel,3,Trade_ends,2021-11-10 01:53:00.191228+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 9}",False,0.03,False,0,3,9,3.0,1,0,0,0,1,Male,21.0,undergraduate: 4th year,9,Other,0.0,1.0,1.0,Less than once a month,Weekly,Stocks,No,9
536,yi16f1xm,9pqvaeel,2,Trade_ends,2021-11-10 01:53:04.541586+00:00,"{""currentPrice"": 24, ""priceIndex"": 12, ""secs_since_round_starts"": 29}",True,0.03,False,24,12,29,2.0,0,1,0,0,1,Male,23.0,MBA,5,Other,0.0,1.0,1.0,Weekly,Multiple times a day,Stocks,No,1000
537,txfqqvp0,9pqvaeel,5,Trade_ends,2021-11-10 01:53:04.940486+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 15}",False,0.06,False,0,5,15,3.0,1,0,0,0,1,Male,22.0,undergraduate: 4th year,8,Other,1.0,1.0,1.0,Daily,Multiple times a day,Stocks,No,15
538,0cfoyoxq,9pqvaeel,7,Trade_ends,2021-11-10 01:53:07.685549+00:00,"{""currentPrice"": 29, ""priceIndex"": 19, ""secs_since_round_starts"": 61}",False,0.03,False,29,19,61,3.0,0,1,0,1,1,Female,24.0,undergraduate: 4th year,3,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,1000
539,6j77ez91,9pqvaeel,4,Trade_ends,2021-11-10 01:53:13.921022+00:00,"{""currentPrice"": 15, ""priceIndex"": 4, ""secs_since_round_starts"": 10}",False,0.06,False,15,4,10,2.0,0,1,0,0,1,Male,21.0,undergraduate: 4th year,9,Other,0.0,1.0,1.0,Less than once a month,Weekly,Stocks,No,1000
540,h0ihztzw,9pqvaeel,3,Trade_ends,2021-11-10 01:53:21.675593+00:00,"{""currentPrice"": 0, ""priceIndex"": 12, ""secs_since_round_starts"": 36}",False,0.03,False,0,12,36,3.0,1,0,0,0,1,Female,39.0,undergraduate: 4th year,9,Other,0.0,0.0,1.0,Less than once a month,Less than once a month,Stocks,No,36
541,0cfoyoxq,9pqvaeel,8,Trade_ends,2021-11-10 01:53:22.556463+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 10}",False,0.06,False,0,5,10,2.0,1,0,0,0,1,Female,24.0,undergraduate: 4th year,3,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,10
542,7gobkypf,9pqvaeel,9,Trade_ends,2021-11-10 01:53:26.149365+00:00,"{""currentPrice"": 21, ""priceIndex"": 12, ""secs_since_round_starts"": 38}",True,0.06,False,21,12,38,3.0,0,1,0,0,1,Male,21.0,undergraduate: 3d year,9,Finance,1.0,1.0,1.0,Daily,Daily,Cryptocurrencies,Yes,1000
543,h0ihztzw,9pqvaeel,4,Trade_ends,2021-11-10 01:53:30.389553+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",False,0.06,False,0,1,2,2.0,1,0,0,0,1,Female,39.0,undergraduate: 4th year,9,Other,0.0,0.0,1.0,Less than once a month,Less than once a month,Stocks,No,2
544,0cfoyoxq,9pqvaeel,9,Trade_ends,2021-11-10 01:53:30.944305+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 3}",False,0.06,False,0,1,3,3.0,1,0,0,0,1,Female,24.0,undergraduate: 4th year,3,Other,0.0,1.0,1.0,Monthly,Weekly,Stocks,No,3
545,6j77ez91,9pqvaeel,5,Trade_ends,2021-11-10 01:53:30.999445+00:00,"{""currentPrice"": 13, ""priceIndex"": 4, ""secs_since_round_starts"": 13}",False,0.06,False,13,4,13,3.0,0,1,0,0,1,Male,21.0,undergraduate: 4th year,9,Other,0.0,1.0,1.0,Less than once a month,Weekly,Stocks,No,1000
546,yi16f1xm,9pqvaeel,3,Trade_ends,2021-11-10 01:53:33.598696+00:00,"{""currentPrice"": 18, ""priceIndex"": 6, ""secs_since_round_starts"": 23}",True,0.03,False,18,6,23,3.0,0,1,0,0,1,Male,23.0,MBA,5,Other,0.0,1.0,1.0,Weekly,Multiple times a day,Stocks,No,1000
547,txfqqvp0,9pqvaeel,6,Trade_ends,2021-11-10 01:53:39.668456+00:00,"{""currentPrice"": 0, ""priceIndex"": 15, ""secs_since_round_starts"": 30}",True,0.03,False,0,15,30,2.0,1,0,0,0,1,Male,22.0,undergraduate: 4th year,8,Other,1.0,1.0,1.0,Daily,Multiple times a day,Stocks,No,30
548,11b8cunt,9pqvaeel,9,Trade_ends,2021-11-10 01:53:44.886317+00:00,"{""currentPrice"": 33, ""priceIndex"": 22, ""secs_since_round_starts"": 70}",True,0.06,False,33,22,70,3.0,0,1,0,0,1,Female,23.0,undergraduate: 4th year,6,Other,0.0,1.0,1.0,Less than once a month,Weekly,Stocks,Do not know,1000
549,h0ihztzw,9pqvaeel,5,Trade_ends,2021-11-10 01:53:45.397559+00:00,"{""currentPrice"": 0, ""priceIndex"": 3, ""secs_since_round_starts"": 9}",False,0.06,False,0,3,9,3.0,1,0,0,0,1,Female,39.0,undergraduate: 4th year,9,Other,0.0,0.0,1.0,Less than once a month,Less than once a month,Stocks,No,9
550,6j77ez91,9pqvaeel,6,Trade_ends,2021-11-10 01:53:59.912713+00:00,"{""currentPrice"": 19, ""priceIndex"": 12, ""secs_since_round_starts"": 26}",True,0.03,False,19,12,26,2.0,0,1,0,0,1,Male,21.0,undergraduate: 4th year,9,Other,0.0,1.0,1.0,Less than once a month,Weekly,Stocks,No,1000
551,yi16f1xm,9pqvaeel,4,Trade_ends,2021-11-10 01:54:16.520378+00:00,"{""currentPrice"": 27, ""priceIndex"": 17, ""secs_since_round_starts"": 37}",True,0.06,False,27,17,37,2.0,0,1,0,0,1,Male,23.0,MBA,5,Other,0.0,1.0,1.0,Weekly,Multiple times a day,Stocks,No,1000
552,h0ihztzw,9pqvaeel,6,Trade_ends,2021-11-10 01:54:21.786423+00:00,"{""currentPrice"": 0, ""priceIndex"": 12, ""secs_since_round_starts"": 24}",True,0.03,False,0,12,24,2.0,1,0,0,0,1,Female,39.0,undergraduate: 4th year,9,Other,0.0,0.0,1.0,Less than once a month,Less than once a month,Stocks,No,24
553,yi16f1xm,9pqvaeel,5,Trade_ends,2021-11-10 01:54:27.399988+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 3}",True,0.06,False,0,1,3,3.0,1,0,0,0,1,Male,23.0,MBA,5,Other,0.0,1.0,1.0,Weekly,Multiple times a day,Stocks,No,3
554,6j77ez91,9pqvaeel,7,Trade_ends,2021-11-10 01:54:29.561954+00:00,"{""currentPrice"": 20, ""priceIndex"": 8, ""secs_since_round_starts"": 26}",True,0.03,False,20,8,26,3.0,0,1,0,0,1,Male,21.0,undergraduate: 4th year,9,Other,0.0,1.0,1.0,Less than once a month,Weekly,Stocks,No,1000
555,txfqqvp0,9pqvaeel,7,Trade_ends,2021-11-10 01:54:40.069554+00:00,"{""currentPrice"": 32, ""priceIndex"": 16, ""secs_since_round_starts"": 55}",True,0.03,False,32,16,55,3.0,0,1,0,0,1,Male,22.0,undergraduate: 4th year,8,Other,1.0,1.0,1.0,Daily,Multiple times a day,Stocks,No,1000
556,6j77ez91,9pqvaeel,8,Trade_ends,2021-11-10 01:54:42.079162+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 10}",True,0.06,False,0,5,10,2.0,1,0,0,0,1,Male,21.0,undergraduate: 4th year,9,Other,0.0,1.0,1.0,Less than once a month,Weekly,Stocks,No,10
557,6j77ez91,9pqvaeel,9,Trade_ends,2021-11-10 01:54:50.990734+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 3}",True,0.06,False,0,1,3,3.0,1,0,0,0,1,Male,21.0,undergraduate: 4th year,9,Other,0.0,1.0,1.0,Less than once a month,Weekly,Stocks,No,3
558,yi16f1xm,9pqvaeel,6,Trade_ends,2021-11-10 01:54:57.686840+00:00,"{""currentPrice"": 0, ""priceIndex"": 12, ""secs_since_round_starts"": 24}",False,0.03,False,0,12,24,2.0,1,0,0,0,1,Male,23.0,MBA,5,Other,0.0,1.0,1.0,Weekly,Multiple times a day,Stocks,No,24
559,txfqqvp0,9pqvaeel,8,Trade_ends,2021-11-10 01:55:17.950284+00:00,"{""currentPrice"": 0, ""priceIndex"": 17, ""secs_since_round_starts"": 34}",True,0.06,False,0,17,34,2.0,1,0,0,0,1,Male,22.0,undergraduate: 4th year,8,Other,1.0,1.0,1.0,Daily,Multiple times a day,Stocks,No,34
560,yi16f1xm,9pqvaeel,7,Trade_ends,2021-11-10 01:55:20.258372+00:00,"{""currentPrice"": 19, ""priceIndex"": 5, ""secs_since_round_starts"": 17}",False,0.03,False,19,5,17,3.0,0,1,0,0,1,Male,23.0,MBA,5,Other,0.0,1.0,1.0,Weekly,Multiple times a day,Stocks,No,1000
