owner__participant__code,owner__session__code,owner__round_number,name,timestamp,body,owner__gamified,owner__crash_probability,owner__training,current_price,priceIndex,secs_since_round_starts
a2vn99wx,9pqvaeel,2,Sell,2021-11-10 01:12:13.290669+00:00,"{""currentPrice"": 12, ""priceIndex"": 2, ""secs_since_round_starts"": 5}",FALSE,0.03,FALSE,12,2,5
a2vn99wx,9pqvaeel,2,Trade_ends,2021-11-10 01:12:13.339720+00:00,"{""currentPrice"": 12, ""priceIndex"": 2, ""secs_since_round_starts"": 5}",FALSE,0.03,FALSE,12,2,5
8d9c3qd9,9pqvaeel,7,Trade_starts,2021-11-10 01:12:13.805388+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.03,FALSE,10,0,0
eween4ii,9pqvaeel,4,Sell,2021-11-10 01:12:13.985576+00:00,"{""currentPrice"": 15, ""priceIndex"": 3, ""secs_since_round_starts"": 7}",FALSE,0.06,FALSE,15,3,7
eween4ii,9pqvaeel,4,Trade_ends,2021-11-10 01:12:14.034725+00:00,"{""currentPrice"": 15, ""priceIndex"": 3, ""secs_since_round_starts"": 7}",FALSE,0.06,FALSE,15,3,7
eween4ii,9pqvaeel,4,round_ends,2021-11-10 01:12:15.089435+00:00,"{""currentPrice"": 15, ""priceIndex"": 3, ""secs_since_round_starts"": 9}",FALSE,0.06,FALSE,15,3,9
a2vn99wx,9pqvaeel,2,round_ends,2021-11-10 01:12:16.394340+00:00,"{""currentPrice"": 12, ""priceIndex"": 2, ""secs_since_round_starts"": 9}",FALSE,0.03,FALSE,12,2,9
eween4ii,9pqvaeel,5,Trade_starts,2021-11-10 01:12:18.097534+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.06,FALSE,10,0,0
a2vn99wx,9pqvaeel,3,Trade_starts,2021-11-10 01:12:20.360847+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.03,FALSE,10,0,0
20ke17js,9pqvaeel,8,sellingDialogShown,2021-11-10 01:12:24.057962+00:00,"{""currentPrice"": 23, ""priceIndex"": 13, ""secs_since_round_starts"": 26}",TRUE,0.06,FALSE,23,13,26
20ke17js,9pqvaeel,8,Sell,2021-11-10 01:12:25.536519+00:00,"{""currentPrice"": 23, ""priceIndex"": 13, ""secs_since_round_starts"": 27}",TRUE,0.06,FALSE,23,13,27
20ke17js,9pqvaeel,8,Trade_ends,2021-11-10 01:12:25.583491+00:00,"{""currentPrice"": 23, ""priceIndex"": 13, ""secs_since_round_starts"": 27}",TRUE,0.06,FALSE,23,13,27
r225pk58,9pqvaeel,5,sellingDialogShown,2021-11-10 01:12:26.979780+00:00,"{""currentPrice"": 19, ""priceIndex"": 13, ""secs_since_round_starts"": 40}",TRUE,0.06,FALSE,19,13,40
a2vn99wx,9pqvaeel,3,sellingDialogShown,2021-11-10 01:12:27.024794+00:00,"{""currentPrice"": 12, ""priceIndex"": 2, ""secs_since_round_starts"": 7}",FALSE,0.03,FALSE,12,2,7
a2vn99wx,9pqvaeel,3,Sell,2021-11-10 01:12:27.739507+00:00,"{""currentPrice"": 12, ""priceIndex"": 2, ""secs_since_round_starts"": 7}",FALSE,0.03,FALSE,12,2,7
a2vn99wx,9pqvaeel,3,Trade_ends,2021-11-10 01:12:27.783525+00:00,"{""currentPrice"": 12, ""priceIndex"": 2, ""secs_since_round_starts"": 7}",FALSE,0.03,FALSE,12,2,7
r225pk58,9pqvaeel,5,Sell,2021-11-10 01:12:28.980069+00:00,"{""currentPrice"": 19, ""priceIndex"": 13, ""secs_since_round_starts"": 42}",TRUE,0.06,FALSE,19,13,42
r225pk58,9pqvaeel,5,Trade_ends,2021-11-10 01:12:29.025039+00:00,"{""currentPrice"": 19, ""priceIndex"": 13, ""secs_since_round_starts"": 42}",TRUE,0.06,FALSE,19,13,42
a2vn99wx,9pqvaeel,3,round_ends,2021-11-10 01:12:29.433379+00:00,"{""currentPrice"": 12, ""priceIndex"": 2, ""secs_since_round_starts"": 9}",FALSE,0.03,FALSE,12,2,9
20ke17js,9pqvaeel,9,Trade_starts,2021-11-10 01:12:29.510914+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",TRUE,0.06,FALSE,10,0,0
eween4ii,9pqvaeel,5,sellingDialogShown,2021-11-10 01:12:30.818320+00:00,"{""currentPrice"": 16, ""priceIndex"": 4, ""secs_since_round_starts"": 13}",FALSE,0.06,FALSE,16,4,13
r225pk58,9pqvaeel,5,round_ends,2021-11-10 01:12:31.617210+00:00,"{""currentPrice"": 19, ""priceIndex"": 13, ""secs_since_round_starts"": 45}",TRUE,0.06,FALSE,19,13,45
eween4ii,9pqvaeel,5,Sell,2021-11-10 01:12:31.683776+00:00,"{""currentPrice"": 16, ""priceIndex"": 4, ""secs_since_round_starts"": 13}",FALSE,0.06,FALSE,16,4,13
eween4ii,9pqvaeel,5,Trade_ends,2021-11-10 01:12:31.739296+00:00,"{""currentPrice"": 16, ""priceIndex"": 4, ""secs_since_round_starts"": 13}",FALSE,0.06,FALSE,16,4,13
eween4ii,9pqvaeel,5,round_ends,2021-11-10 01:12:32.598106+00:00,"{""currentPrice"": 16, ""priceIndex"": 4, ""secs_since_round_starts"": 14}",FALSE,0.06,FALSE,16,4,14
r225pk58,9pqvaeel,6,Trade_starts,2021-11-10 01:12:35.688205+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.03,FALSE,10,0,0
a2vn99wx,9pqvaeel,4,Trade_starts,2021-11-10 01:12:35.901097+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.06,FALSE,10,0,0
eween4ii,9pqvaeel,6,Trade_starts,2021-11-10 01:12:36.200572+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",TRUE,0.03,FALSE,10,0,0
yu2cpitw,9pqvaeel,7,Trade_ends,2021-11-10 01:12:38.258842+00:00,"{""currentPrice"": 0, ""priceIndex"": 13, ""secs_since_round_starts"": 39}",FALSE,0.03,FALSE,0,13,39
5sui6qsz,9pqvaeel,1,Trade_starts,2021-11-10 01:12:39.982409+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.03,TRUE,10,0,0
yu2cpitw,9pqvaeel,7,round_ends,2021-11-10 01:12:40.026910+00:00,"{""currentPrice"": 0, ""priceIndex"": 13, ""secs_since_round_starts"": 40}",FALSE,0.03,FALSE,0,13,40
yu2cpitw,9pqvaeel,8,Trade_starts,2021-11-10 01:12:44.147050+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.06,FALSE,10,0,0
20ke17js,9pqvaeel,9,Trade_ends,2021-11-10 01:12:44.200250+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 15}",TRUE,0.06,FALSE,0,5,15
20ke17js,9pqvaeel,9,round_ends,2021-11-10 01:12:47.881043+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 18}",TRUE,0.06,FALSE,0,5,18
5sui6qsz,9pqvaeel,1,sellingDialogShown,2021-11-10 01:12:48.745237+00:00,"{""currentPrice"": 14, ""priceIndex"": 4, ""secs_since_round_starts"": 8}",FALSE,0.03,TRUE,14,4,8
a2vn99wx,9pqvaeel,4,sellingDialogShown,2021-11-10 01:12:48.854867+00:00,"{""currentPrice"": 16, ""priceIndex"": 6, ""secs_since_round_starts"": 13}",FALSE,0.06,FALSE,16,6,13
yu2cpitw,9pqvaeel,8,sellingDialogShown,2021-11-10 01:12:48.948971+00:00,"{""currentPrice"": 12, ""priceIndex"": 2, ""secs_since_round_starts"": 5}",FALSE,0.06,FALSE,12,2,5
yu2cpitw,9pqvaeel,8,Sell,2021-11-10 01:12:49.988601+00:00,"{""currentPrice"": 12, ""priceIndex"": 2, ""secs_since_round_starts"": 6}",FALSE,0.06,FALSE,12,2,6
yu2cpitw,9pqvaeel,8,Trade_ends,2021-11-10 01:12:50.034245+00:00,"{""currentPrice"": 12, ""priceIndex"": 2, ""secs_since_round_starts"": 6}",FALSE,0.06,FALSE,12,2,6
eween4ii,9pqvaeel,6,sellingDialogShown,2021-11-10 01:12:50.186541+00:00,"{""currentPrice"": 18, ""priceIndex"": 7, ""secs_since_round_starts"": 14}",TRUE,0.03,FALSE,18,7,14
yu2cpitw,9pqvaeel,8,round_ends,2021-11-10 01:12:51.193179+00:00,"{""currentPrice"": 12, ""priceIndex"": 2, ""secs_since_round_starts"": 7}",FALSE,0.06,FALSE,12,2,7
5sui6qsz,9pqvaeel,1,Sell,2021-11-10 01:12:51.267466+00:00,"{""currentPrice"": 14, ""priceIndex"": 4, ""secs_since_round_starts"": 11}",FALSE,0.03,TRUE,14,4,11
5sui6qsz,9pqvaeel,1,Trade_ends,2021-11-10 01:12:51.352528+00:00,"{""currentPrice"": 14, ""priceIndex"": 4, ""secs_since_round_starts"": 11}",FALSE,0.03,TRUE,14,4,11
eween4ii,9pqvaeel,6,Sell,2021-11-10 01:12:52.859331+00:00,"{""currentPrice"": 18, ""priceIndex"": 7, ""secs_since_round_starts"": 17}",TRUE,0.03,FALSE,18,7,17
eween4ii,9pqvaeel,6,Trade_ends,2021-11-10 01:12:52.902755+00:00,"{""currentPrice"": 18, ""priceIndex"": 7, ""secs_since_round_starts"": 17}",TRUE,0.03,FALSE,18,7,17
yu2cpitw,9pqvaeel,9,Trade_starts,2021-11-10 01:12:53.766581+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.06,FALSE,10,0,0
eween4ii,9pqvaeel,6,round_ends,2021-11-10 01:12:54.822719+00:00,"{""currentPrice"": 18, ""priceIndex"": 7, ""secs_since_round_starts"": 19}",TRUE,0.03,FALSE,18,7,19
5sui6qsz,9pqvaeel,2,Trade_starts,2021-11-10 01:12:55.374259+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",TRUE,0.03,FALSE,10,0,0
a2vn99wx,9pqvaeel,4,continueKeeping,2021-11-10 01:12:55.459842+00:00,"{""currentPrice"": 16, ""priceIndex"": 6, ""secs_since_round_starts"": 19}",FALSE,0.06,FALSE,16,6,19
eween4ii,9pqvaeel,7,Trade_starts,2021-11-10 01:12:57.923638+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",TRUE,0.03,FALSE,10,0,0
5sui6qsz,9pqvaeel,2,sellingDialogShown,2021-11-10 01:13:02.321810+00:00,"{""currentPrice"": 16, ""priceIndex"": 3, ""secs_since_round_starts"": 7}",TRUE,0.03,FALSE,16,3,7
a2vn99wx,9pqvaeel,4,sellingDialogShown,2021-11-10 01:13:04.948075+00:00,"{""currentPrice"": 22, ""priceIndex"": 11, ""secs_since_round_starts"": 29}",FALSE,0.06,FALSE,22,11,29
a2vn99wx,9pqvaeel,4,Sell,2021-11-10 01:13:05.911618+00:00,"{""currentPrice"": 22, ""priceIndex"": 11, ""secs_since_round_starts"": 30}",FALSE,0.06,FALSE,22,11,30
a2vn99wx,9pqvaeel,4,Trade_ends,2021-11-10 01:13:05.964516+00:00,"{""currentPrice"": 22, ""priceIndex"": 11, ""secs_since_round_starts"": 30}",FALSE,0.06,FALSE,22,11,30
5sui6qsz,9pqvaeel,2,Sell,2021-11-10 01:13:06.097747+00:00,"{""currentPrice"": 16, ""priceIndex"": 3, ""secs_since_round_starts"": 10}",TRUE,0.03,FALSE,16,3,10
5sui6qsz,9pqvaeel,2,Trade_ends,2021-11-10 01:13:06.152330+00:00,"{""currentPrice"": 16, ""priceIndex"": 3, ""secs_since_round_starts"": 10}",TRUE,0.03,FALSE,16,3,10
yu2cpitw,9pqvaeel,9,sellingDialogShown,2021-11-10 01:13:06.902218+00:00,"{""currentPrice"": 12, ""priceIndex"": 4, ""secs_since_round_starts"": 13}",FALSE,0.06,FALSE,12,4,13
a2vn99wx,9pqvaeel,4,round_ends,2021-11-10 01:13:07.621179+00:00,"{""currentPrice"": 22, ""priceIndex"": 11, ""secs_since_round_starts"": 32}",FALSE,0.06,FALSE,22,11,32
yu2cpitw,9pqvaeel,9,Sell,2021-11-10 01:13:08.069188+00:00,"{""currentPrice"": 12, ""priceIndex"": 4, ""secs_since_round_starts"": 14}",FALSE,0.06,FALSE,12,4,14
yu2cpitw,9pqvaeel,9,Trade_ends,2021-11-10 01:13:08.119467+00:00,"{""currentPrice"": 12, ""priceIndex"": 4, ""secs_since_round_starts"": 14}",FALSE,0.06,FALSE,12,4,14
yu2cpitw,9pqvaeel,9,round_ends,2021-11-10 01:13:09.170896+00:00,"{""currentPrice"": 12, ""priceIndex"": 4, ""secs_since_round_starts"": 15}",FALSE,0.06,FALSE,12,4,15
5sui6qsz,9pqvaeel,3,Trade_starts,2021-11-10 01:13:10.887952+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",TRUE,0.03,FALSE,10,0,0
a2vn99wx,9pqvaeel,5,Trade_starts,2021-11-10 01:13:11.459429+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.06,FALSE,10,0,0
r225pk58,9pqvaeel,6,sellingDialogShown,2021-11-10 01:13:12.978624+00:00,"{""currentPrice"": 30, ""priceIndex"": 18, ""secs_since_round_starts"": 37}",FALSE,0.03,FALSE,30,18,37
r225pk58,9pqvaeel,6,Sell,2021-11-10 01:13:20.501005+00:00,"{""currentPrice"": 30, ""priceIndex"": 18, ""secs_since_round_starts"": 44}",FALSE,0.03,FALSE,30,18,44
r225pk58,9pqvaeel,6,Trade_ends,2021-11-10 01:13:20.552371+00:00,"{""currentPrice"": 30, ""priceIndex"": 18, ""secs_since_round_starts"": 44}",FALSE,0.03,FALSE,30,18,44
r225pk58,9pqvaeel,6,round_ends,2021-11-10 01:13:22.513218+00:00,"{""currentPrice"": 30, ""priceIndex"": 18, ""secs_since_round_starts"": 46}",FALSE,0.03,FALSE,30,18,46
eween4ii,9pqvaeel,7,sellingDialogShown,2021-11-10 01:13:26.248630+00:00,"{""currentPrice"": 18, ""priceIndex"": 9, ""secs_since_round_starts"": 28}",TRUE,0.03,FALSE,18,9,28
r225pk58,9pqvaeel,7,Trade_starts,2021-11-10 01:13:26.814519+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.03,FALSE,10,0,0
eween4ii,9pqvaeel,7,Sell,2021-11-10 01:13:27.228392+00:00,"{""currentPrice"": 18, ""priceIndex"": 9, ""secs_since_round_starts"": 29}",TRUE,0.03,FALSE,18,9,29
eween4ii,9pqvaeel,7,Trade_ends,2021-11-10 01:13:27.285397+00:00,"{""currentPrice"": 18, ""priceIndex"": 9, ""secs_since_round_starts"": 29}",TRUE,0.03,FALSE,18,9,29
8d9c3qd9,9pqvaeel,7,Trade_ends,2021-11-10 01:13:28.617884+00:00,"{""currentPrice"": 33, ""priceIndex"": 25, ""secs_since_round_starts"": 75}",FALSE,0.03,FALSE,33,25,75
eween4ii,9pqvaeel,7,round_ends,2021-11-10 01:13:29.404856+00:00,"{""currentPrice"": 18, ""priceIndex"": 9, ""secs_since_round_starts"": 31}",TRUE,0.03,FALSE,18,9,31
5sui6qsz,9pqvaeel,3,sellingDialogShown,2021-11-10 01:13:30.631968+00:00,"{""currentPrice"": 18, ""priceIndex"": 6, ""secs_since_round_starts"": 19}",TRUE,0.03,FALSE,18,6,19
5sui6qsz,9pqvaeel,3,Sell,2021-11-10 01:13:32.301467+00:00,"{""currentPrice"": 18, ""priceIndex"": 6, ""secs_since_round_starts"": 21}",TRUE,0.03,FALSE,18,6,21
eween4ii,9pqvaeel,8,Trade_starts,2021-11-10 01:13:32.360304+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",TRUE,0.06,FALSE,10,0,0
5sui6qsz,9pqvaeel,3,Trade_ends,2021-11-10 01:13:32.387400+00:00,"{""currentPrice"": 18, ""priceIndex"": 6, ""secs_since_round_starts"": 21}",TRUE,0.03,FALSE,18,6,21
eween4ii,9pqvaeel,8,Trade_ends,2021-11-10 01:13:34.165534+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 2}",TRUE,0.06,FALSE,0,1,2
8d9c3qd9,9pqvaeel,8,Trade_starts,2021-11-10 01:13:35.917159+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.06,FALSE,10,0,0
eween4ii,9pqvaeel,8,round_ends,2021-11-10 01:13:36.056309+00:00,"{""currentPrice"": 0, ""priceIndex"": 1, ""secs_since_round_starts"": 4}",TRUE,0.06,FALSE,0,1,4
5sui6qsz,9pqvaeel,4,Trade_starts,2021-11-10 01:13:36.151986+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",TRUE,0.06,FALSE,10,0,0
eween4ii,9pqvaeel,9,Trade_starts,2021-11-10 01:13:39.298555+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",TRUE,0.06,FALSE,10,0,0
a2vn99wx,9pqvaeel,5,sellingDialogShown,2021-11-10 01:13:42.659845+00:00,"{""currentPrice"": 20, ""priceIndex"": 10, ""secs_since_round_starts"": 31}",FALSE,0.06,FALSE,20,10,31
a2vn99wx,9pqvaeel,5,Sell,2021-11-10 01:13:43.617909+00:00,"{""currentPrice"": 20, ""priceIndex"": 10, ""secs_since_round_starts"": 32}",FALSE,0.06,FALSE,20,10,32
a2vn99wx,9pqvaeel,5,Trade_ends,2021-11-10 01:13:43.667321+00:00,"{""currentPrice"": 20, ""priceIndex"": 10, ""secs_since_round_starts"": 32}",FALSE,0.06,FALSE,20,10,32
a2vn99wx,9pqvaeel,5,round_ends,2021-11-10 01:13:45.154266+00:00,"{""currentPrice"": 20, ""priceIndex"": 10, ""secs_since_round_starts"": 34}",FALSE,0.06,FALSE,20,10,34
5sui6qsz,9pqvaeel,4,sellingDialogShown,2021-11-10 01:13:45.778699+00:00,"{""currentPrice"": 13, ""priceIndex"": 4, ""secs_since_round_starts"": 9}",TRUE,0.06,FALSE,13,4,9
5sui6qsz,9pqvaeel,4,Sell,2021-11-10 01:13:47.203517+00:00,"{""currentPrice"": 13, ""priceIndex"": 4, ""secs_since_round_starts"": 11}",TRUE,0.06,FALSE,13,4,11
5sui6qsz,9pqvaeel,4,Trade_ends,2021-11-10 01:13:47.248912+00:00,"{""currentPrice"": 13, ""priceIndex"": 4, ""secs_since_round_starts"": 11}",TRUE,0.06,FALSE,13,4,11
5sui6qsz,9pqvaeel,4,round_ends,2021-11-10 01:13:48.548217+00:00,"{""currentPrice"": 13, ""priceIndex"": 4, ""secs_since_round_starts"": 12}",TRUE,0.06,FALSE,13,4,12
a2vn99wx,9pqvaeel,6,Trade_starts,2021-11-10 01:13:49.152010+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",TRUE,0.03,FALSE,10,0,0
5sui6qsz,9pqvaeel,5,Trade_starts,2021-11-10 01:13:50.797861+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",TRUE,0.06,FALSE,10,0,0
a2vn99wx,9pqvaeel,6,Trade_ends,2021-11-10 01:14:02.772745+00:00,"{""currentPrice"": 0, ""priceIndex"": 7, ""secs_since_round_starts"": 14}",TRUE,0.03,FALSE,0,7,14
eween4ii,9pqvaeel,9,sellingDialogShown,2021-11-10 01:14:07.178783+00:00,"{""currentPrice"": 19, ""priceIndex"": 9, ""secs_since_round_starts"": 28}",TRUE,0.06,FALSE,19,9,28
eween4ii,9pqvaeel,9,Sell,2021-11-10 01:14:08.094831+00:00,"{""currentPrice"": 19, ""priceIndex"": 9, ""secs_since_round_starts"": 29}",TRUE,0.06,FALSE,19,9,29
eween4ii,9pqvaeel,9,Trade_ends,2021-11-10 01:14:08.138986+00:00,"{""currentPrice"": 19, ""priceIndex"": 9, ""secs_since_round_starts"": 29}",TRUE,0.06,FALSE,19,9,29
eween4ii,9pqvaeel,9,round_ends,2021-11-10 01:14:09.058646+00:00,"{""currentPrice"": 19, ""priceIndex"": 9, ""secs_since_round_starts"": 30}",TRUE,0.06,FALSE,19,9,30
5sui6qsz,9pqvaeel,5,sellingDialogShown,2021-11-10 01:14:10.517315+00:00,"{""currentPrice"": 18, ""priceIndex"": 6, ""secs_since_round_starts"": 19}",TRUE,0.06,FALSE,18,6,19
5sui6qsz,9pqvaeel,5,Sell,2021-11-10 01:14:11.906412+00:00,"{""currentPrice"": 18, ""priceIndex"": 6, ""secs_since_round_starts"": 21}",TRUE,0.06,FALSE,18,6,21
5sui6qsz,9pqvaeel,5,Trade_ends,2021-11-10 01:14:11.972987+00:00,"{""currentPrice"": 18, ""priceIndex"": 6, ""secs_since_round_starts"": 21}",TRUE,0.06,FALSE,18,6,21
a2vn99wx,9pqvaeel,6,round_ends,2021-11-10 01:14:12.560602+00:00,"{""currentPrice"": 0, ""priceIndex"": 7, ""secs_since_round_starts"": 23}",TRUE,0.03,FALSE,0,7,23
a2vn99wx,9pqvaeel,7,Trade_starts,2021-11-10 01:14:15.308947+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",TRUE,0.03,FALSE,10,0,0
8d9c3qd9,9pqvaeel,8,Trade_ends,2021-11-10 01:14:15.756233+00:00,"{""currentPrice"": 0, ""priceIndex"": 20, ""secs_since_round_starts"": 40}",FALSE,0.06,FALSE,0,20,40
5sui6qsz,9pqvaeel,6,Trade_starts,2021-11-10 01:14:15.816914+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.03,FALSE,10,0,0
r225pk58,9pqvaeel,7,sellingDialogShown,2021-11-10 01:14:18.490383+00:00,"{""currentPrice"": 33, ""priceIndex"": 17, ""secs_since_round_starts"": 51}",FALSE,0.03,FALSE,33,17,51
8d9c3qd9,9pqvaeel,9,Trade_starts,2021-11-10 01:14:20.762949+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.06,FALSE,10,0,0
r225pk58,9pqvaeel,7,Sell,2021-11-10 01:14:21.136713+00:00,"{""currentPrice"": 33, ""priceIndex"": 17, ""secs_since_round_starts"": 54}",FALSE,0.03,FALSE,33,17,54
r225pk58,9pqvaeel,7,Trade_ends,2021-11-10 01:14:21.187059+00:00,"{""currentPrice"": 33, ""priceIndex"": 17, ""secs_since_round_starts"": 54}",FALSE,0.03,FALSE,33,17,54
r225pk58,9pqvaeel,7,round_ends,2021-11-10 01:14:22.764291+00:00,"{""currentPrice"": 33, ""priceIndex"": 17, ""secs_since_round_starts"": 56}",FALSE,0.03,FALSE,33,17,56
r225pk58,9pqvaeel,8,Trade_starts,2021-11-10 01:14:26.548478+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.06,FALSE,10,0,0
5sui6qsz,9pqvaeel,6,Trade_ends,2021-11-10 01:14:31.730111+00:00,"{""currentPrice"": 0, ""priceIndex"": 8, ""secs_since_round_starts"": 16}",FALSE,0.03,FALSE,0,8,16
5sui6qsz,9pqvaeel,7,Trade_starts,2021-11-10 01:14:36.860522+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.03,FALSE,10,0,0
a2vn99wx,9pqvaeel,7,sellingDialogShown,2021-11-10 01:14:37.161943+00:00,"{""currentPrice"": 19, ""priceIndex"": 7, ""secs_since_round_starts"": 22}",TRUE,0.03,FALSE,19,7,22
r225pk58,9pqvaeel,8,sellingDialogShown,2021-11-10 01:14:44.023075+00:00,"{""currentPrice"": 20, ""priceIndex"": 8, ""secs_since_round_starts"": 17}",FALSE,0.06,FALSE,20,8,17
r225pk58,9pqvaeel,8,Sell,2021-11-10 01:14:46.091011+00:00,"{""currentPrice"": 20, ""priceIndex"": 8, ""secs_since_round_starts"": 19}",FALSE,0.06,FALSE,20,8,19
r225pk58,9pqvaeel,8,Trade_ends,2021-11-10 01:14:46.142076+00:00,"{""currentPrice"": 20, ""priceIndex"": 8, ""secs_since_round_starts"": 19}",FALSE,0.06,FALSE,20,8,19
r225pk58,9pqvaeel,8,round_ends,2021-11-10 01:14:47.503456+00:00,"{""currentPrice"": 20, ""priceIndex"": 8, ""secs_since_round_starts"": 21}",FALSE,0.06,FALSE,20,8,21
a2vn99wx,9pqvaeel,7,Sell,2021-11-10 01:14:49.995869+00:00,"{""currentPrice"": 19, ""priceIndex"": 7, ""secs_since_round_starts"": 35}",TRUE,0.03,FALSE,19,7,35
a2vn99wx,9pqvaeel,7,Trade_ends,2021-11-10 01:14:50.039593+00:00,"{""currentPrice"": 19, ""priceIndex"": 7, ""secs_since_round_starts"": 35}",TRUE,0.03,FALSE,19,7,35
r225pk58,9pqvaeel,9,Trade_starts,2021-11-10 01:14:51.087967+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.06,FALSE,10,0,0
a2vn99wx,9pqvaeel,7,round_ends,2021-11-10 01:14:51.175254+00:00,"{""currentPrice"": 19, ""priceIndex"": 7, ""secs_since_round_starts"": 36}",TRUE,0.03,FALSE,19,7,36
5sui6qsz,9pqvaeel,7,Trade_ends,2021-11-10 01:14:51.787248+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 15}",FALSE,0.03,FALSE,0,5,15
5sui6qsz,9pqvaeel,7,sellingDialogShown,2021-11-10 01:14:51.877735+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 15}",FALSE,0.03,FALSE,0,5,15
5sui6qsz,9pqvaeel,7,Sell,2021-11-10 01:14:54.257505+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 17}",FALSE,0.03,FALSE,0,5,17
a2vn99wx,9pqvaeel,8,Trade_starts,2021-11-10 01:14:54.412977+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",TRUE,0.06,FALSE,10,0,0
5sui6qsz,9pqvaeel,7,round_ends,2021-11-10 01:14:55.998997+00:00,"{""currentPrice"": 0, ""priceIndex"": 6, ""secs_since_round_starts"": 19}",FALSE,0.03,FALSE,0,6,19
5sui6qsz,9pqvaeel,8,Trade_starts,2021-11-10 01:14:59.053685+00:00,"{""currentPrice"": 10, ""priceIndex"": 0, ""secs_since_round_starts"": 0}",FALSE,0.06,FALSE,10,0,0
r225pk58,9pqvaeel,9,Trade_ends,2021-11-10 01:15:06.023118+00:00,"{""currentPrice"": 0, ""priceIndex"": 5, ""secs_since_round_starts"": 15}",FALSE,0.06,FALSE,0,5,15
a2vn99wx,9pqvaeel,8,Trade_ends,2021-11-10 01:15:06.068205+00:00,"{""currentPrice"": 0, ""priceIndex"": 6, ""secs_since_round_starts"": 12}",TRUE,0.06,FALSE,0,6,12
5sui6qsz,9pqvaeel,8,sellingDialogShown,2021-11-10 01:15:06.193259+00:00,"{""currentPrice"": 12, ""priceIndex"": 3, ""secs_since_round_starts"": 7}",FALSE,0.06,FALSE,12,3,7
5sui6qsz,9pqvaeel,8,Sell,2021-11-10 01:15:07.496871+00:00,"{""currentPrice"": 12, ""priceIndex"": 3, ""secs_since_round_starts"": 8}",FALSE,0.06,FALSE,12,3,8
